id;title;year;abstract
US-7401331-B2;Method to add new software features without modifying existing code ;2001;A computer-aided method (FIG.12) for developing software by which programmers may implement different features of an application as independent reusable components, even though these features affect the control flows of one another. A programmer may add new features to an application without the labor intensive tasks of examining and modifying existing code. The programmer uses a set of programming language constructs to specify nonprocedural program units, organize the program units into reusable features and integrate several features together into a feature package. An interaction detection algorithm analyzes program units and determines whether there is interaction among program units in a feature and among features in a feature package. The programmer must resolve the interaction, if detected, before the programs can be executed. A run time system specification supports the semantics of the programming language constructs and preserves the conditions that enable interaction detection.
US-6565039-B2;Wing-drive mechanism and vehicle employing same ;2001;"A wing-drive mechanism is described that permits, with proper control, movement of a wing about multiple wing trajectories. The wing-drive is capable of independent movement about three rotational degrees of movement; movement about a flap axis is independent of movement about a yaw axis, and both are independent of changes in the pitch of the wing. Methods of controlling the wing-drive mechanism to affect a desired wing trajectory include the use of a non-linear automated controller that generates input signals to the wing-drive mechanism by comparing actual and desired wing trajectories in real time. Specification of wing trajectories is preferably also accomplished in real time using an automated trajectory specification system, which can include a fuzzy logic processor or a neural network."
US-7647376-B1;SPAM report generation system and method ;2001;A method of the present invention generally comprises receiving an electronic mail message and determining whether the electronic message is an unsolicited message. If the message is an unsolicited message, it is examined to identify a network address relating to the message and an authority hosting the network address. A report is then generated containing the identified network address and the hosting authority.
US-7884179-B2;Nucleic acid and corresponding protein entitled STEAP-1 useful in treatment and detection of cancer ;2001;"A novel gene 08P1D4 (also designated STEAP-1) and its encoded protein, and variants thereof, are described wherein STEAP-1 exhibits tissue specific expression in normal adult tissue, and is aberrantly expressed in the cancers listed in Table I. Consequently, STEAP-1 provides a diagnostic, prognostic, prophylactic and/or therapeutic target for cancer. The STEAP-1 gene or fragment thereof, or its encoded protein, or variants thereof, or a fragment thereof, can be used to elicit a humoral or cellular immune response; antibodies or T cells reactive with STEAP-1 can be used in active or passive immunization."
US-6765479-B2;Magnetic field based power transmission line communication method and system ;2001;A method and system for communicating information between subscribers over power transmission lines which normally convey electrical power to a plurality of diverse electrical sites for providing electrical power to electrical devices disposed at these diverse electrical sites. The subscribers on the communication network are located at these electrical sites. The electrical power conveyed over the power transmission lines is in the form of electromagnetic radiation which has an electrical field component and an associated magnetic field component. The information, such as telephonic voice communication or other data, is transmitted in the magnetic field component of the electromagnetic radiation carried over the power transmission line, such as by exciting the field with a MASER, in order to enable communication between the subscribers at the various electrical sites. The MASER provides an inverted atomic population by pumping directly, through a Q-switch and a synthetic aperture lens, into the atomic population of the electromagnetic wave carried over the power transmission line to produce acoustic wave oscillation at the appropriate atomic transition frequency. The MASER output is transmitted within the existing magnetic flux envelope created by the magnetic field of the electromagnetic radiation carried over the power transmission line and the power transmission line acts as a magnetic waveguide for the coherent magnetic frame emissions from the MASER. Inductive coupling is used to receive the transmitted information.
US-7447623-B2;Machine translation ;2001;"A computer language translation development system, for developing data for use in translation, comprising: means for utilising corresponding source and target example texts to generate translation units each comprising, in the source and/or target language, a first language item and a second language item of the same language, and means for subsequently generating restrictions on candidate second language items which can be combined with each said first language item. A computer language translation development system, for developing data for use in translation, comprising: means for generating original translation units each comprising, in the source and/or target language, a first language item, and property data which restricts with which second language items that first language item can occur; and means for generating additional synthetic translation units comprising new combinations of the first language items and property data of said original translation units."
US-7452335-B2;Method and apparatus for the detection of neuromuscular disease using disease specific evoked neuromuscular response analysis ;2001;"A method and apparatus for assessing neuromuscular pathology in an individual, by (a) applying a plurality of stimuli to a peripheral nerve; (b) recording from the peripheral nerve, or from a muscle innervated by the peripheral nerve, at least one response to each stimulus; (c) processing each response into at least one response characteristic; (d) compiling the response characteristics from all of the responses into a plurality of descriptive parameters of the response characteristics; and (e) analyzing the plurality of descriptive parameters according to a function specific to the neuromuscular pathology so as to yield an indicator of the pathology."
US-7107619-B2;System and method for the detection of and reaction to denial of service attacks ;2001;Challenge-response and probative methods together or independent of each other enable detection of devices participating in denial of service (DOS) and distributed DOS (DDOS) attacks upon a network resource, and upon identification of devices participating in attacks, minimize the effect of the attack and/or minimize the ability of the device to continue its attack by placing the attacking devices in a state of reduced or denied service.
US-6696631-B2;Music performance system ;2001;A method and apparatus for producing a musical output is disclosed. The method and apparatus permit the creation, storage and retrieval of a first data structure representing a musical piece. The first data structure includes digital music information that represent musical notes of the musical piece. A second data structure can be created, stored and retrieved as well. The second data structure can include information different from the first data structure and the second data structure can be used to modify the first data structure and to produce a modified musical output. The apparatus and method also permit repeated use of the first data structure.
US-7700749-B2;Nucleic acid and corresponding protein entitled 205P1B5 useful in treatment and detection of cancer ;2001;A novel gene (designated 205P1B5) and its encoded protein are described. While 205P1B5 exhibits tissue specific expression in normal adult tissue, it is aberrantly expressed in prostrate cancer. Consequently, 205P1B5 provides a diagnostic, prognostic, prophylactic and/or therapeutic target for cancer. The 205P1B5 gene or fragment thereof, or its encoded protein or a fragment thereof, can be used to elicit an immune response.
US-7881585-B2;Multi video device control and expansion method and apparatus ;2001;A digital video recorder-controller apparatus (DVRC) having a network port for transmitting and receiving digitized video signals and for controlling one or more other DVRCs, and/or digital video recorders (DVRs, e.g., DVRCs operating in slave-mode). A digital video system including a networked DVRC having cameras and a networked DVR having cameras. The DVR may be remote from the DVRC, yet video signals from the cameras of the both the DVR and the DVRC can be selected, viewed, and/or recorded at the DVRC's location. A method for expanding a digital video system including providing at least one DVRC.
US-7996110-B2;Surgical robot and robotic controller ;2001;The present invention was developed by a neurosurgeon and seeks to mimic the results of primate neurological research which is indicative of a human's actual neurological control structures and logic. Specifically, the motor proprioceptive and tactile neurophysiology functioning of the surgeon's hands and internal hand control system from the muscular level through the intrafusal fiber system of the neural network is considered in creating the robot and method of operation of the present invention. Therefore, the surgery is not slowed down as in the art, because the surgeon is in conscious and subconscious natural agreement and harmonization with the robotically actuated surgical instruments based on neurological mimicking of the surgeon's behavior with the functioning of the robot. Therefore, the robot can enhance the surgeon's humanly limited senses while not introducing disruptive variables to the surgeon's naturally occurring operation of his neurophysiology. This is therefore also a new field, neurophysiological symbiotic robotics.
US-6608924-B2;Neural network model for compressing/decompressing image/acoustic data files ;2001;A new neural model for direct classification, DC, is introduced for acoustic/pictorial data compression. It is based on the Adaptive Resonance Theorem and Kohonen Self Organizing Feature Map neural models. In the adaptive training of the DC model, an input data file is vectorized into a domain of same size vector subunits. The result of the training (step10to34) is to cluster the input vector domain into classes of similar subunits, and develop a center of mass called a centroid for each class to be stored in a codebook (CB) table. In the compression process, which is parallel to the training (step33), for each input subunit, we obtain the index of the closest centroid in the CB. All indices and the CB will form the compressed file, CF. In the decompression phase (steps42to52), for each index in the CF, a lookup process is performed into the CB to obtain the centroid representative of the original subunit. The obtained centroid is placed in the decompressed file. The compression is realized because the size of the input subunit ((8 or 24)*n2bits) is an order of magnitude larger than its encoding index log2[size of CB] bits. In order to achieve a better compression ratio, LZW is performed on CF (step38) before storing (or transmitting) it.
US-7890451-B2;Computer program product and method for refining an estimate of internet traffic ;2002;Clickstream data collected from a panel of internet users is used to generate and present internet activity metrics. Data collected from a community of internet users may be augmented by clickstream data store content, third party content, search results, and other sources to form estimates of internet activity, such as traffic, that is structured and analyzed to produce metrics of nearly any internet web site or domain. The estimate of the panel's Internet activity may be refined by applying a domain-specific bias adjustment to the estimate. Applying the domain-specific bias adjustment to the estimate may include applying a weight to a subset of the data that connotes a specific domain from the panel of Internet users.
US-7614433-B2;Wood-reducing apparatus with continual feeder assembly ;2002;Apparatuses, methods, and systems for producing wood chips are disclosed. The disclosure in one embodiment produces smooth wood chips of generally uniform size and shape, suited for use in making paper, cardboard, and other recyclable materials. In one embodiment, an apparatus is disclosed for collecting, aligning and guiding wood scraps through an array of spaced-apart saw blades using a feeder assembly operating on a continual basis. The feeder assembly in one embodiment includes one or more paddle assemblies shaped to align and guide the wood scraps along a feeder path toward the saw blades. A system for controlling an apparatus is also disclosed. A method for reducing wood scraps into cut chips is also disclosed.
US-7337191-B2;Method and system for obtaining service related information about equipment located at a plurality of sites ;2002;A method and system is provided for communicating service and maintenance information about equipment located at distributed building sites. A customer web portal is provided with a database for storing the equipment service information. The web portal provides an efficient way of determining the service activity for equipment located at distributed sites without the need for maintaining service related information at each site. The user can also obtain information about individual service orders and service agreements for individual pieces of equipment.
US-8693664-B2;Method and system for providing directory assistance to erroneous telephone calls ;2002;A method and system for providing directory assistance to erroneous calls. The method and system includes an intercept system that intercepts erroneous calls and automatically routes them to a directory assistance service. The directory assistance service provides a least one advertisement and a variety of other services to the callers using current caller data and to one or more alternative numbers for the callers.
US-10407143-B2;Systems and methods for dive computers with remote upload capabilities ;2002;Dive computers incorporating a variety of features are disclosed. One embodiment of the invention includes a dive computer including a microprocessor, memory configured to store a software application, a pressure transducer configured to determine depth information, and a communications device configured to communicate with external devices, wherein the software application configures the microprocessor to create a dive log stored in memory, wherein the dive log includes recorded information including depth of submersion information recorded from the pressure transducer, and transmit the dive log using the communications device.
US-7184595-B2;Pattern matching using projection kernels ;2002;Pattern matching apparatus for comparing signal samples with a pattern to find signal samples substantially matching said pattern, the apparatus comprising: a projector for projecting said signal samples over a tree of projection vectors of successively increasing frequency at nodes of said tree to successively provide projection values, a distance measurer, associated with an output of said projector for determining a distance between a projection value and a corresponding projection value of said pattern, said distance being an expression of a minimum bound of a true distance between said sample and said pattern, and a thresholder, associated with an output of said distance measurer for applying a threshold to said minimum bound to successively reject samples at respective nodes.
US-7400738-B2;Acoustic module for a hearing aid device ;2002;An acoustic module for a hearing aid device has at least one microphone and at least one earphone (acoustic output transducer) combined together as a unit, the unit including a signal-processing unit for feedback suppression that is connected with the microphone and the earphone. Feedback signal portions are removed from the microphone signal by the signal-processing unit. The acoustic module places acousto-mechanical components within a unitary component, with acousto-mechanical characteristics that can be measured and included in the signal processing for feedback suppression.
US-7451143-B2;Programmable rule processing apparatus for conducting high speed contextual searches and characterizations of patterns in data ;2002;A method and apparatus is disclosed herein for a rule processor for conducting contextual searches, the processor comprising a plurality of input payload search registers, search execution engine coupled to the plurality of search registers to perform one or more contextual searches on content in the search registers by via parallel pattern matching in response to executing rules specifying the one or more searches, and presenting one or more patterns to the content in the search registers.
US-10183731-B2;Underwater warnings ;2002;Dive computers in accordance with embodiments of the invention are disclosed. One embodiment includes a mobile phone handset, including a microprocessor, a microphone connected to the microprocessor, a speaker connected to the microprocessor, a telephone transceiver connected to the microprocessor, memory, a display, and an external connector for communicating with external devices wherein the memory contains a software application, and a waterproof housing including a pressure transducer, where the mobile phone handset is located within the waterproof housing and connected to the pressure transducer via the external connector, and wherein the software application configures the mobile phone handset to create a dive log stored in memory, wherein the dive log comprises recorded information including depth of submersion information recorded from the pressure transducer and display the recorded information during the dive.
US-7677896-B1;System, method, and computer-readable medium for course structure design to support adaptive learning ;2002;Automated system enabling educators to create and organize educational materials appealing to students' varied learning styles and cognitive capabilities. Templates conforming to five basic learning styles are provided for material creation and organization, though other templates conforming to other learning styles are definable as well. Once created, educational materials are exported to complementary systems for presentation to students via a standard electronic interface.
US-7111237-B2;Blinking annotation callouts highlighting cross language search results ;2002;The invention provides a system and method for translingually searching a piece of information from an electronic document, a website or the Internet. The system first dialectally standardizes the primary query in the input language entered by the user and then translates the standardized query into an optimized search string in the target document language. Using the translated query, the system performs a search and highlights each matching object with an annotation callout or bubble to assist the user to navigate through the search results.
US-6724476-B1;Low defect metrology approach on clean track using integrated metrology ;2002;"One aspect of the present invention relates to a system and method of monitoring for defects on a wafer before and after forming a photoresist layer on the wafer. The system includes a device fabrication system comprising one or more wafer processing system components for producing a device; a defect metrology system integrated within and on track with the fabrication system operative to inspect the wafer for defects before it proceeds to photoresist processing; and a wafer cleaning system for reducing an amount of defects detected on the front and/or back side of the wafer. If the amount of defects have been sufficiently reduced, the front side of the wafer may be coated with a photoresist. Subsequently, the back side of the wafer may be inspected and cleaned while protecting the front side from damage. Cleaning of the wafer may be performed with a thermal shock treatment, for example."
US-6993379-B1;System and method for emulating a surface EKG using an implantable cardiac stimulation device ;2002;A surface electrocardiogram (EKG) is emulated using signals detected by the internal leads of an implanted device. The emulation is performed using a matrix-based technique that separately emulates each of the individual signals of a multiple-lead EKG, rather than merely emulating a single combined EKG. In one example, each of the twelve signals of a standard 12-lead EKG are individually emulated, allowing for separate processing and display. The emulation technique takes into account factors affecting the relative locations of the internal leads, such as respiration and posture, to thereby provide a more accurate emulation. A calibration technique is provided for calibrating the EKG emulation for use with a particular patient and a verification technique is provided for automatically verifying the reliability of the emulation. Any significant loss in emulation reliability is likely caused by lead dislodgment and so automatic detection of possible lead dislodgment is also achieved.
US-7106725-B2;Integration of voice and data channels ;2002;Integrated voice and data channel communications. Browsing and source computing devices establish a first data channel. The browser transmits its data address to the source. The source then correlates that data address to a browse session identifier that may be dialed using a telephone keypad. The source then transmits a calling mechanism along with the browse session identifier to the browser. Upon selection of the calling mechanism at the browser, a voice call is placed using the telephone number supplied with the calling mechanism. Once the voice channel is established, the appended browse session identifier is dialed. The source may use the browse session identifier to correlate the voice call to the browser's data address. The source then establishes another data channel with the browsing computing device. Then, the source may transmit update information to the browser that relates to a concurrent voice conversation.
US-7996062-B2;Double-contrast technique for MRI-guided vascular interventions ;2002;"Methods for confirming location of a catheter tip relative to a targeted location in a blood vessel of a subject and improving visualization of the blood vessels downstream of the catheter tip are provided. The methods comprise acquiring and displaying a first modified MR image of the subject's blood vessels between an insertion site for the catheter and the targeted location; acquiring and displaying a sequence of modified MR images of the blood vessels to monitor advancement of an inserted catheter from the insertion site to an intraluminal stop site at or near the targeted location; delivering a bolus of a magnetic resonance contrast agent through the tip of the catheter and to the intraluminal stop site, wherein the magnetic contrast agent alters the first modified MR image of the subject's blood vessels; acquiring and displaying an updated second MR modified image of the blood vessels at and downstream of the tip of the catheter. Systems and computer readable medium storing computer executable instructions operable to perform computer executable aspects of the present methods are also provided."
US-6842692-B2;Computer-controlled power wheelchair navigation system ;2002;A wheelchair navigation system having motorized wheelchair which is powered by at least one onboard battery, and a battery charger. The navigation system also has a filter-based estimator with interface software running that is operated on an onboard laptop computer. Dual cameras, proximity sensors, microphones, and rotation sensors for the wheels are mounted to the wheelchair. Small markers are placed on the walls of a location or room. The navigation system uses the proximity sensors, rotation sensors and cameras in conjunction with the specialized software to determine where objects or impediments are located in the room and thereby redirect the path of the wheelchair so as to avoid such objects. The wheelchair is walked through the marked location thereby ‘teaching’ various paths which are recorded in the computer and recalled later when the wheelchair is in use.
US-10979499-B2;Managed object replication and delivery ;2002;A method, system and computer program product for managed object replication and delivery redirects, directly or indirectly, a client's request for an object that is not available at a best or optimal handling edge server of a network to a parent server that has the requested object. So, where the requested object is not available at the handling edge server, the client's request is redirected directly to the parent server that can provide the requested object to the client or indirectly via one or more parent servers to a parent server that can provide the requested object to the client. The method, system and computer program product further intelligently replicates the object to the edge server if the object is popular enough. Likewise, an object is removed from an edge server when it is no longer popular. All redirection and replication operations are preferably transparent to the end-user and do not degrade the quality of service.
US-11298191-B2;Robotically-assisted surgical guide ;2002;A computer-assisted surgery system for performing a surgical procedure at a target area on a patient's anatomy. Said computer-assisted surgery system includes a robotic device having a plurality of joints and a plurality of actuators and a guide mechanically coupled to said robotic device. Said robotic device is configured to constrain said guide according to a pre-defined virtual geometry with said guide being movable along said pre-defined virtual geometry toward the target area on the patient's anatomy. The computer-assisted surgery system also includes a computer in communication with said robotic device and configured to command said robotic device to operate in one of a first mode in which said guide is manually manipulated by a user or a second mode in which said robotic device operates autonomously.
US-7095641-B1;Content addressable memory (CAM) devices having priority class detectors therein that perform local encoding of match line signals ;2002;Content addressable memory devices may include a priority encoder therein and a first tier of CAM arrays arranged side-by-side relative to each other, on a first side of the priority encoder. A priority class detector is also provided for efficiently communicating match information that is generated during a search operation. The priority class detector passes match information from a selected priority class of rows in a selected one of the CAM arrays in the first tier to the priority encoder. This operation to pass match information is performed in response to detecting a match in the selected priority class when a search operation is performed. The priority class detector performs operations to locally encode match lines associated with a respective CAM array by priority class. These match lines are associated with a plurality of consecutive rows or consecutive pairs of rows that are arranged in a repeating priority class sequence comprising different priority classes. The priority class sequence may be an alternating priority class sequence, with each physically even row (or even pair of rows) in a CAM array being associated with one priority class and each physically odd row (or odd pair of rows) in a CAM array being associated within another priority class. Alternative priority class sequences may also be provided.
US-7730086-B1;Data set request allocations to computers ;2002;A method of allocation a computer to service a request for a data set in a system having a plurality of computers. The method is implemented on a neural network having only an input layer having input nodes and an output layer having output nodes, where each output node is associated with a specific computer. Connecting the input nodes to the output nodes are weights w(j,k). The method includes the steps of receiving a request for data set “I” and inputting to the input layer a vector R(I)dependent upon the number of requests for the requested data over a predetermined period of time andselecting a computer assignment associated with of one of the output nodes to service the data request, where the output node selected is associated with a specific weight selected to minimize a predetermined metric measuring the distance between the vector entry R(I) and the weights(I,k).
US-7062476-B2;Student neural network ;2002;A student neural network that is capable of receiving a series of tutoring inputs from one or more teacher networks to generate a student network output that is similar to the output of the one or more teacher networks. The tutoring inputs are repeatedly processed by the student until, using a suitable method such as back propagation of errors, the outputs of the student approximate the outputs of the teachers within a predefined range. Once the desired outputs are obtained, the weights of the student network are set. Using this weight set the student is now capable of solving all of the problems of the teacher networks without the need for adjustment of its internal weights. If the user desires to use the student to solve a different series of problems, the user only needs to retrain the student by supplying a different series of tutoring inputs.
US-6741671-B2;Computed tomography system with integrated analogic computer ;2002;An imaging system includes an x-ray source adapted to generate an x-ray flux. The system further includes an array of analogic computer modules, each of which contains an array of detector elements arranged to form “slices” as in a CT scanner. The analogic computer modules then process the signals from the detector elements.
US-6574542-B1;Dynamic technique for using corrective braking/accelerating actions on vehicles ;2002;A method utilizing continual sensor-based data to design an adjustable set of corrective braking/accelerating actions for a vehicle. The invention capabilities include cognizance of the dynamic workings of the vehicle in a changing real environment. For example, the forces and accelerations experienced by the vehicle during normal driving operations, may be taken into design account, to thereby provide an optimal balance between safety, support, and comfort.
US-8008012-B2;Biomarkers downregulated in prostate cancer ;2002;Biomarkers are identified by analyzing gene expression data using support vector machines (SVM), recursive feature elimination (RFE) and/or linear ridge regression classifiers to rank genes according to their ability to separate prostate cancer from normal tissue. Proteins expressed by identified genes are detected in patient samples to screen, predict and monitor prostate cancer.
US-7305122-B2;Method and computer program product for identifying and correcting systematic noise in a pattern recognition system ;2002;The present invention recites a method and computer program product for identifying and correcting systematic noise in a pattern recognition classifier. A plurality of input patterns that have been determined not to be associated with any of a set of at least one represented output class are rejected by the pattern recognition classifier. A subset of pattern samples is selected from the rejected input patterns based upon the similarity of each pattern to one of the represented output classes. The selected pattern samples are subjected to an independent review to determine if they were correctly rejected. The classifier is retrained based upon this independent review of the selected pattern samples.
US-7360201-B2;Automated analysis and identification of options in project management ;2002;The present invention relates to a method, a system and a computer program product for automatically identifying options in a project that includes existing components. The method includes the steps of generating representations of existing components (910), storing the representations for retrieval (920), formulating one or more decision problem/s or decision support issue/s arising in the project as a planning problem using one or more of the representations (930) and solving the planning problem using automated reasoning techniques to identify options relating to the project (940). Preferably, formulation of the project as a planning problem includes defining the input data specification of the project as the initial state of the planning problem, defining the functionality requirement of the project as the goal state of the planning problem and defining one or more of the existing components as actions of the planning problem.
US-7188092-B2;Pattern recognition template application applied to oil exploration and production ;2002;A system, method and apparatus are provided for applying templates to find deposits of oil and natural gas. A personal computer is used to perform calculations on known data to generate hyperdimensional templates that are stored within a pattern database. The hyperdimensional templates are generated in a layered series of cutting, attributing, and statisizing phases using data known to represent existing oil and gas reservoirs. The hyperdimensional templates are stored in a pattern database. The templates are used in comparison to target data sets in order to detect patterns that are consistent with reserves of oil and/or natural gas.
DE-60312374-T2;METHOD AND SYSTEM FOR SEPARATING MULTIPLE ACOUSTIC SIGNALS GENERATES THROUGH A MULTIPLE ACOUSTIC SOURCES ;2002; 
ES-2252446-T3;VOCAL CONNECTION SYSTEM BETWEEN HUMANS AND ANIMALS. ;2002;A vocal connection system comprises a matrix of sensors ( 2 ) adapted to send signal indicative of a status of the animal, in terms of stimuli, feelings, events, actions or behaviours, of the animal, to a microprocessor ( 3 ). The microprocessor ( 3 ) selects depending upon the signals ( 4 ) which are received, a vocal message recorded in memory means ( 5 ) associated to the microprocessor ( 3 ) and activates a loudspeaker ( 6 ) forming part of the system for emitting the vocal message. The system further comprises vocal recognition means ( 8 ) which activatge stimuli generators ( 11 ) as a function of the contents of a vocal message ( 9 ) emitted by the human user ( 7 ).
US-6984208-B2;Method and apparatus for sensing body gesture, posture and movement ;2002;A method for indirectly assessing the gesture, posture or movement of a body part of a person includes transmitting an ultrasound signal into the soft tissue, particularly the muscle, of body part and manipulating the reflected ultrasound signal to obtain parameter data. The parameter data is compared to reference information to obtain gesture, posture or movement information for the body part. Apparatus includes an ultrasound transmitter and receiver for transmitting, a signal processor, and a processor for storing reference information and determining gesture, posture or movement information for the body part.
US-8019633-B2;Livestock management systems and methods ;2002;This invention relates to systems and methods for managing livestock, such as cattle, from conception to consumption. More particularly, this invention relates to systems and methods in which users, such as producers, feedlot managers, packers, buyers, sellers, and consumers, are brought together through shared information and improved communication. Users may access one or more applications, tools, and/or systems to increase the value of each animal, monitor and track each animal, and improve the efficiency of their operation.
US-7200267-B1;Handwriting recognition with mixtures of bayesian networks ;2002;The invention performs handwriting recognition using mixtures of Bayesian networks. A mixture of Bayesian networks (MBN) consists of plural hypothesis-specific Bayesian networks (HSBNs) having possibly hidden and observed variables. A common external hidden variable is associated with the MBN, but is not included in any of the HSBNs. Each HSBN models the world under the hypothesis that the common external hidden variable is in a corresponding one of its states. The MBNs encode the probabilities of observing the sets of visual observations corresponding to a handwritten character. Each of the HSBNs encodes the probabilities of observing the sets of visual observations corresponding to a handwritten character and given a hidden common variable being in a particular state.
US-6799525-B2;Automatic coal damper ;2002;"Apparatus for controlling primary air flow and pulverized coal flow to a plurality of burners in a coal-fired boiler includes a plurality of coal dampers arranged to supply a mixture of air and pulverized coal to respective burners in the coal-fired boiler, each damper having a damper body and at least two orifice plates pivotally secured therein, the orifice plates movable between open and closed positions; a real time coal flow monitoring device operatively associated with each damper that is adapted to generate analog signals representing real time coal flow through its respective damper; and a programmable logic controller adapted to receive the analog signals and to adjust the orifice plates to balance the flow of air and pulverized coal to each of the plurality of burners."
US-7403930-B2;Neural network for determining the endpoint in a process ;2002;There is provided a system and method for pattern recognition of an endpoint curve for a dry etch process. The system trains a neural network with a group of training curves corresponding to the dry etch process, wherein the training curves contain normal and abnormal features. The system receives an endpoint curve at the neural network representing a dry etch process and detects an abnormal feature in the endpoint curve.
US-7020207-B1;Video error concealment mechanism for block based video decompression ;2002;Embodiments of the present invention provide methods and apparatus for decoding digital video or motion picture signals with error concealment to prevent or minimize degradation of the picture quality. When corruption occurs, the method determines whether error concealment is needed according to a preset criterion. If so, motion vectors for the corrupt region are calculated using the motion vectors and rates of change of motion of current blocks in the current frame and/or old blocks in a previous frame according to a best matching block selection process. The method also determines if the “time” relative motion of content is small by defining a percentage use parameter. In some cases, once the error concealment is complete, the “weight” or visual sensitivity of the restored block is decreased in order to reduce boundary artifact effects. This is accomplished by a quantization mask employing the human visual system (HVS) concept.
US-7251353-B2;Automated method of patient recognition using chest radiographs ;2002;"A method for determining whether a first medical image and a second medical image are medical images of the same patient, comprising selecting a first region in the first medical image; selecting a second region in the second medical image; determining a common region based on a boundary of the first region and a boundary of the second region; calculating a correlation coefficient based on image data from the first medical image in the common region and image data from the second medical image in the common region; and determining whether the first medical image and the second medical image are medical images of the same patient based on the correlation coefficient. Biological fingerprints from parts of chest radiographs such as thoracic fields, cardiac shadows, lung apices, superior mediastinum, and the right lower lung that includes the costophrenic angle, are used for the purpose of patient recognition and identification."
US-7120318-B2;Automatic document reading system for technical drawings ;2002;"A system and method for electronic archival of paper-based technical drawings includes a system having a processor, a form learning unit in signal communication with the processor for learning the form of a model drawing image, a form localization unit in signal communication with the processor for localizing the form of an input drawing image, an optical character recognition unit in signal communication with the processor for optically recognizing identification text of the input drawing image, and a result verification unit in signal communication with the processor for verifying the results of the recognized identification text of the input drawing image; and further includes a method for providing a model drawing image, learning the form of the provided model drawing image, receiving an input drawing image, localizing the form of the input drawing image, optically recognizing identification text of the input drawing image, verifying the results of the recognized identification text of the input drawing image, and storing the input drawing image and the corresponding verified identification text into a drawing database."
US-7324640-B2;Transaction outcome state mapping ;2002;A method and apparatus are provided for expediting subject matter evolution of an information exchange during a contact through a communication system between a client and an agent of an organization that possesses an expertise in the subject matter of the contact. The method includes the steps of providing a state map of subject matter progression of the subject matter of the contact from a starting point to subject matter resolution along a plurality of parallel subject matter paths, fitting a subject matter progression of the contact within a progression of subject matter of a most likely one of the plurality of parallel subject matter paths of the state map and prompting the agent with prospective subject matter from the most likely one of the plurality of subject matter paths.
US-6919376-B2;Therapeutic agents and corresponding treatments ;2002;Compositions and methods of using an MT103 family member, wherein MT103 is the chemical N,N-dicyclohexyl-(1S)-isoborneol-10-sulfonamide. Uses of the compositions include cancer therapy, antibacterials, antifungals, induction of apoptosis, and hormonal antagonists.
US-6808392-B1;System and method of developing a curriculum for stimulating cognitive processing ;2002;A system and method for developing a curriculum for stimulating cognitive processing. In one embodiment the system includes an objective subsystem configured to obtain at least one goal, objectives and skills for each of the objectives from a user, and a correlation subsystem configured to assign the objectives and the skills to cognitive processing categories (CPCs), and divide the skills into information processing stage classes (IPSCs). The system further includes a sequencing subsystem configured to sequence the skills initially based upon the IPSCs and subsequently upon the CPCs. In one embodiment the method includes placing at least one goal, objectives and skills for each of the objectives into a list, and assigning the objective and the skills to CPCs. The method further includes dividing the skills into IPSCs, and arranging the skills initially based upon the IPSCs and subsequently upon the CPCs.
US-8238993-B2;Determination of a measure of a glycation end-product or disease state using tissue fluorescence lifetime ;2002;A method of determining a measure of a tissue state (e.g., glycation end-product or disease state) in an individual. A portion of the tissue of the individual is illuminated with excitation light, then light emitted by the tissue due to fluorescence of a chemical with the tissue responsive to the excitation light is detected. The detected light can be combined with a model relating fluorescence with a measure of tissue state to determine a tissue state. The invention can comprise measuring the fluorescence lifetime in either time-domain or frequency domain modes. The invention can also comprise a variety of models relating fluorescence to a measure of tissue state, including a variety of methods for generating such models. For example, multivariate models can be developed that relate lifetime trends of one or more constituents to increasing propensity to diabetes and pre-diabetes. Other biologic information can be used in combination with the fluorescence properties to aid in the determination of a measure of tissue state. The invention also comprises apparatuses suitable for carrying out the method, including appropriate light sources, detectors, and models (for example, implemented on computers) used to relate detected fluorescence and a measure of tissue state.
