id,title,year,abstract,primary_code,secondary_codes
US-8150815-B2,"System, method and computer program product for real-time event identification and course of action interpretation ",2004,"A system for identifying events includes a memory capable of storing a compressed event table including a number of events, the event table having been compressed by reducing the number of events in the event table without reducing the number of events represented by the event table. Each event of the event table includes a set of state parameters, and may also be associated with an output. The system also includes a processor capable of operating a fast state recognition (FSR) application. The FSR application, in turn, can receive a plurality of inputs, and identify an event of the compressed event table based upon the plurality of inputs and the state parameters of the compressed event table, event being identified in accordance with a state recognition technique.",251,"['252', '351', '133']"
US-10119385-B2,Formation dip geo-steering method ,2004,"A geo-steering method for drilling a formation penetrated by multiple wells. The method comprises computing a stratigraphic target formation window, computing a target line utilizing an instantaneous formation dip angle correlated to offset well data from an offset well. The method further comprises calculating a target window from actual drilling data overlaying the target window over the stratigraphic target formation window to drill on the target line, identifying target deviation from target line using overlaid windows, generating a target deviation flag when the overlaid results differ above or below the stratigraphic target formation window or user inputted target deviation flag parameters, wherein the target deviation flag stops drilling by the rig. The method performs another actual survey, creating a new window, starting drilling, creating a new target window, overlaying the two windows and monitoring for target deviations, repeating the process until target depth is reached.",214,"['211', '311']"
US-7717167-B2,Switchable power allocation in a downhole operation ,2004,"In some embodiments, an apparatus includes a tool to operate downhole. The tool includes a heater. The tool also includes a cooler. The tool includes a controller to control allocation of power between the heater and the cooler based on a temperature downhole, power usage, a time delay or a pressure downhole.",214,"['215', '311']"
US-7866917-B2,Trailing system for dispensing paint ,2004,"A device and method for marking pavement surfaces are provided. A trailer comprising an enclosure is adapted to mount a first guide bar supporting an electric motor. Multiple holding brackets are attached to the electric motor for keeping the electric motor on track of the first guide bar though multiple rollers. A metal block housing is supported on a second guide bar attached parallel to the first guide bar. A printer is mounted on the metal block housing and adapted for marking pavement surfaces. The printer comprises a primary reservoir for storing paint, multiple printing heads positioned at multiple openings on the metal block housing for marking the pavement surfaces, and a secondary reservoir for delivering paint to the printing heads through hoses. Multiple gears comprising a rack and a pinion allow the electric motor to control movement of the metal block housing with respect to the second guide bar.",214,"['311', '723', '732']"
US-7512568-B2,Evolvable synthetic neural system ,2004,"An evolvable synthetic neural system includes an evolvable neural interface operably coupled to at least one neural basis function. Each neural basis function includes an evolvable neural interface operably coupled to a heuristic neural system to perform high-level functions and an autonomic neural system to perform low-level functions. In some embodiments, the evolvable synthetic neural system is operably coupled to one or more evolvable synthetic neural systems in a hierarchy.",251,"['215', '214']"
US-7409334-B1,Method of text processing ,2004,"A method of text processing by receiving textual units. Then, select a language and a textual unit. Identify the selected textual unit's stem and suffix. Search a rules database for the suffix. If a base suffix is found in the rules database, combine it with the stem to form a lemma. Search a lexicon database for the lemma. If the lemma is found, a model number from the lexicon database is retrieved and cross-referenced with the rules database to obtain all inflected suffixes for the selected textual unit. Combine the inflected suffixes with the stem to form inflected forms. Output a subset of inflected-forms and information associated with the lemma and inflected suffixes. The method is repeated for unprocessed textual units. If the language selected is Russian or Somali, the textual units are processed separately.",251,"['264', '252', '351']"
US-7009803-B2,Method and apparatus of dual stage servo control for track following in a hard disk drive ,2004,"The invention operates two control paths. The micro-actuator control stimulates the micro-actuator. The voice coil motor control path includes the voice coil motor control generating a voice coil control signal, notch filtered to remove at least one significant excitation resonance for a notch filtered voice coil control signal. Amplifying the notch filtered voice coil control signal by a tuning gain stimulates the voice coil motor.A decoupling feedback filter uses the micro-actuator control signal to create a decoupling feedback signal used to decouple the two control paths. A track following command, with PES removed, directs the micro-actuator control. The voice coil motor control is directed by the track following command, with both PES and decoupling feedback signal removed.Preferably, the servo-controller digitally supports the elements of the invention. Implementing the method may preferably include the servo-controller program system residing in an accessibly coupled memory.The invention includes optimizing an implementation within the hard disk drive. The optimization may be part of the manufacturing process for the hard disk drive. The invention includes the hard disk drive as the product of that manufacturing process.",215,"['251', '214']"
US-8086591-B2,Combining domain-tuned search systems ,2004,"The claimed subject matter provides systems and/or techniques that effectuate combining domain-tuned search systems. The system can include mechanisms that obtain queries, written descriptions, or illustrative web-pages regarding a particular area of interest, and generate a definition related to the area of interest. The definition contains a list of paths with associated weights employed to identify an pre-established first domain-tuned search system related to the area of interest. The first domain-tuned search system thereafter can be combined with a second domain-tuned search system related to another area of interest and presented to a user for utilization in re-ranking generic search results to be specific to the first and second domains of interest if combined, or to only the first domain if weights for the second domain are logically subtracted.",251,"['252', '133']"
US-7607132-B2,Process scheduling system and method ,2004,"A process scheduling system and method. The system includes a fetch module, a timing scheduling module and a trigger module. The fetch module fetches resource status data of at least one resource item of an application system periodically. The timing scheduling module dynamically determines an execution time point for at least one process according to the resource status data. The trigger module executes the process at the execution time point. The fetch module further fetches the resource status data as feedback for further determination after the process is executed.",251,"['252', '351']"
US-7623685-B2,Biometric signatures and identification through the use of projective invariants ,2004,"Techniques, systems and methods for obtaining biometric signatures and identification are described. Broadly stated, embodiments of the present invention utilize specified geometric principles to provide means for accurate biometric identification using projective invariant features of a subregion of the human body. The present invention provides a means for computing biometric signatures and identification that are projective invariant and hence are not impacted by the viewing angle of the subregion of the human body containing the biometric data. This novel invention removes the restriction, often implicit in the previous work, of the imaging or sensing system being in a fixed repeatable (and generally orthogonal) viewing position. This invention can be applied across a wide range of biometrics, although it is most easily applicable to features that are approximately co-planar. A plurality of such projective invariant features can be used to define a biometric signature to either verify an individual's identity, or recognize an individual from a database of already known persons.",251,"['252', '351']"
US-8813753-B2,Implantable obstructive sleep apnea sensor ,2004,Systems and methods for detecting an obstructive sleep apnea event are disclosed herein. The systems and methods may use an electrical output generating ionic polymer metal composite sensor attached to a region in an airway passage in an oral cavity. The electrical output may be wirelessly transmitted as a signal for indication of an obstructive sleep apnea event. The signal may be further analyzed for treatment of the obstructive sleep apnea event.,215,"['214', '221']"
US-7707265-B2,"System, method, and service for interactively presenting a summary of a web site ",2004,"An interactive web site summary system builds an overview browsing system for the entire Web. Overview browsing represents an alternative to the search-based view of information work by providing a consistent set of summary views that can be browsed interactively. The views presented by the present system partition and linearize a corpus for ready understanding and exploration. These views show features of a web site such as, for example, the relation of a web site to other web sites, the broad nature of the information contained in the web site, how the web site is structured, how the web site has changed over time. The interactive web site summary system maintains such summary information in a process that is fast enough to be updated daily.",251,"['252', '351']"
US-7069116-B2,High impedance fault detection ,2004,"An apparatus, system, and method for detecting high impedance faults in electrical power lines using a composite high impedance fault detection system having a voter logic that samples the logical outputs from a plurality of independent high impedance detection systems and determines a high impedance fault if any two of the plurality of independent high impedance detection systems indicates a high impedance fault. Preferably, the plurality of high impedance detection systems include a wavelet based high impedance fault detection system having a first logical output, a higher order statistics based high impedance fault detection system having a second logical output, and a neural net based high impedance fault detection system having a third logical output. Preferably, each of the plurality of high impedance fault detection systems includes an independent high impedance fault detection application that independently detects a high impedance fault on the electrical power line.",215,"['251', '311']"
US-8078455-B2,"Apparatus, method, and medium for distinguishing vocal sound from other sounds ",2004,"An apparatus, method, and medium for distinguishing a vocal sound. The apparatus includes: a framing unit dividing an input signal into frames, each frame having a predetermined length a pitch extracting unit determining whether each frame is a voiced frame or an unvoiced frame and extracting a pitch contour from the voiced and unvoiced frames a zero-cross rate calculator respectively calculating a zero-cross rate for each frame a parameter calculator calculating parameters including a time length ratio of the voiced frame and the unvoiced frame determined by the pitch extracting unit, statistical information of the pitch contour, and spectral characteristics and a classifier inputting the zero-cross rates and the parameters output from the parameter calculator and determining whether the input signal is a vocal sound.",251,"['215', '214']"
US-7460067-B2,Systems and methods for dynamically compensating signal propagation for flexible radar antennas ,2004,"A system for dynamically compensating signal propagation for flexible radar antennas receives measurement signals indicating the position of selected locations of an antenna array. The future shape of the antenna array at a future time is predicted, and compensation signals are applied to signals generated or received by the antenna elements. The compensation signals are based on the future shape of the antenna array.",215,"['214', '251']"
US-9858651-B2,Electronic device and method in an electronic device for processing image data ,2004,"The invention relates to an electronic device for performing imaging, including a camera for creating image data (ID) from an imaging target (IT), the imaging target (IT) including at least one primary image object (I1) and at least one secondary image object (I2), an image-processing chain arranged in connection with the camera, for processing the image data created from the imaging target, and a focussing unit for focussing the camera on at least the primary image object. In addition, a blurring unit is arranged in the image-processing chain, to blur at least some of the said secondary image objects in the image data, and arranged to use the information produced by the focussing unit.",215,"['251', '214']"
US-7558925-B2,Selective replication of data structures ,2004,"Methods and apparatus are provided for selectively replicating a data structure in a low-latency memory. The memory includes multiple individual memory banks configured to store replicated copies of the same data structure. Upon receiving a request to access the stored data structure, a low-latency memory access controller selects one of the memory banks, then accesses the stored data from the selected memory bank. Selection of a memory bank can be accomplished using a thermometer technique comparing the relative availability of the different memory banks. Exemplary data structures that benefit from the resulting efficiencies include deterministic finite automata (DFA) graphs and other data structures that are loaded (i.e., read) more often than they are stored (i.e., written).",251,"['215', '252', '214']"
US-8285879-B2,Communications system recovery system ,2004,"A communications system for a network of stations, is provided where stations identify themselves upon being informed of the desires of an inquisitor station. Additionally, techniques for â€œplug and playâ€, self-healing and homogenizing the heterogeneous parts of a network, are provided.",252,"['251', '351']"
US-7877340-B2,System and method for resolving gamma-ray spectra ,2004,"A system for identifying radionuclide emissions is described. The system includes at least one processor for processing output signals from a radionuclide detecting device, at least one training algorithm run by the at least one processor for analyzing data derived from at least one set of known sample data from the output signals, at least one classification algorithm derived from the training algorithm for classifying unknown sample data, wherein the at least one training algorithm analyzes the at least one sample data set to derive at least one rule used by said classification algorithm for identifying at least one radionuclide emission detected by the detecting device.",251,"['211', '215']"
US-7735073-B1,Method and apparatus for data object profiling ,2004,"Including source-level data object information in code profiling data enhances code optimization because it provides new perspectives to view code behavior. A method provides for identifying an operation instance of code that corresponds to a runtime event, which is detected in execution of the code. The detected event is attributed to a source-level data object that corresponds to a source-level representation of a language construct. The attribution is based on a predefined association between the identified operation instance and the language construct of the source-level representation that corresponds to the source-level data object.",251,"['252', '351']"
DE-102004029790-B4,Method and device for optimizing controller parameters ,2004,"Method for optimizing controller parameters (Kp, Ki) of a controller (2) of a system, for example a drive system (1), according to which controller parameters (Kp, Ki) optimized based on an error function (F) are found, characterized by the following steps: I. Defining a setpoint curve (Rsoll (t)) for a controlled variable (R) that comes as close as possible to a curve that actually occurs. II. Establishing at least one window (10, 11, 12) which delimits the setpoint curve (Rsoll (t)) in terms of time and amount. III. Record the actual value curve (Rist (t)) realized by the system (1), specifying the setpoint curve (Rsoll (t)). IV. Calculation of an error function (F) from the actual value curve (Rist (t)) and the windows (10, 11, 12) set in step II, whereby for each window all actual values (Rist (t)) are outside the respective window (10 , 11, 12) are integrated over time with the square of their distance to the nearest window boundary. V. Optimizing the error function (F) by varying the controller parameters (Kp, Ki) while repeating steps III to V.",215,"['214', '251', '313']"
US-8805894-B2,Interactive 3-dimensional object-oriented database information storage/retrieval system ,2004,"An interactive 3-dimensional object-oriented database patient specific information storage system includes an input device, a database containing 3-dimensional meshes of objects each with an object identifier and a symptom list with each symptom having associated ones of the object identifiers of the 3-dimensional meshes of objects. An interface connected to interact with the database and the input device. The interface including a symptom input form for entering symptoms from the symptom list. The interface is designed to select 3-dimensional meshes of objects having ones of object identifiers associated with the entered symptoms and display the selected 3-dimensional meshes of objects on a symptom template. A record of the entered symptoms and the object identifiers of the associated ones of the 3-dimensional meshes of objects is created and stored.",251,"['252', '216']"
US-9177220-B2,System and method for 3D space-dimension based image processing ,2004,"An apparatus for 3D representation of image data, comprising: a structure identifier for identifying structures in motion within image data, and a skeleton insertion unit, which associates three-dimensional skeleton elements with the identified structures. The skeleton elements are able to move with the structures to provide a three-dimensional motion and structural understanding of said image data which can be projected back onto the input data. As well as individual elements, complex bodies can be modeled by complex skeletons having multiple elements. The skeleton elements themselves can be used to identify the complex objects.",251,"['252', '351', '214']"
US-8065722-B2,Semantically-aware network intrusion signature generator ,2005,An automatic technique for generating signatures for malicious network traffic performs a cluster analysis of known malicious traffic to create a signature in the form of a state machine. The cluster analysis may operate on semantically tagged data collected by connection or session and normalized to eliminate protocol specific features. The signature extractor may generalize the finite-state machine signatures to match network traffic not previously observed.,252,"['251', '351']"
US-8108688-B2,"Information processing apparatus, method, and program ",2005,"Disclosed herein is an information processing apparatus that processes content data supplied in a format that has at least a metadata region in which metadata of a content is stored, the apparatus including: acquisition means configured to acquire the content data in the aforementioned format and decryption information for decrypting the metadata that is encrypted, the content data containing the encrypted metadata stored in the metadata region decryption means configured to decrypt the encrypted metadata stored in the metadata region using the decryption information and supplementary service providing means configured to provide a supplementary service related to the content based on the metadata decrypted by the decryption means.",251,"['252', '351']"
US-10505932-B2,Method and system for tracking machines on a network using fuzzy GUID technology ,2005,"A method for querying a knowledge base of malicious hosts numbered from1through N. The method includes providing a network of computers, which has a plurality of unknown malicious host machines. In a specific embodiment, the malicious host machines are disposed throughout the network of computers, which includes a worldwide network of computers. The method includes querying a knowledge base including a plurality of known malicious hosts, which are numbered from1through N, where N is an integer greater than 1. In a preferred embodiment, the knowledge base is coupled to the network of computers. The method includes receiving first information associated with an unknown host from the network identifying an unknown host and querying the knowledge base to determine if the unknown host is one of the known malicious hosts in the knowledge base, and outputting second information associated with the unknown host based upon the querying process.",252,"['251', '351']"
US-7849364-B2,Kernel-mode in-flight recorder tracing mechanism ,2005,"The subject invention relates to systems and methods that automatically monitor and record component-related activities to support remote diagnostic capabilities. In one aspect, an automated computer diagnostic system is provided. The system includes a trace component that monitors computer-related activities between a driver and an operating system component. The trace component can be embedded within the driver or coupled thereto but, generally records activities relating to a given driver in contrast to generically for the entire operating system. A log records the computer-related activities to facilitate problem diagnosis with respect to the driver or the operating system component.",251,"['252', '351']"
US-7715789-B2,Method and apparatus mechanically providing and/or using modulated audio effects into the interior of human flesh ,2005,"Method affecting the interior of human flesh, providing modulated power signal to at least one solenoid to create a modulated solenoid action delivered through a mechanical interface to the human flesh to create a modulated audio effect into the interior. Providing the modulated power signal may include receiving an audio signal to create the modulated power signal, which may include fetching a down-converted audio signal and the audio signal from a memory device and/or frequency-down-converting the audio signal to create the down-converted audio signal. Receiving the audio signal may further include solenoid amplifying the down-converted signal to create the modulated power signal. The modulated audio effect into the interior of the human flesh, the modulated power signal and the down-converted audio signal are products of this method. Apparatus implementing the solenoid amplifying, receiving the audio signal, frequency-down-converting the audio signal in a variety of configurations.",215,"['214', '311', '251']"
US-8229433-B2,Inter-frequency handoff ,2005,Embodiments are described in connection with seamless inter-frequency handoff in a wireless network. Provided is a method that includes reporting to an access network sector pilot strength information for at least one frequency member in a message specified in an active set management protocol. Information regarding at least another frequency member is received in a message specified in the active set management protocol. The method further includes ascertaining whether to handoff from one frequency member to another frequency member and can further include seamlessly handing off to the other frequency member.,215,"['252', '251']"
US-7962510-B2,Using content analysis to detect spam web pages ,2005,"Evaluating content includes receiving content, analyzing the content for web spam using a content-based identification technique, and classifying the content according to the analysis. An index of analyzed contents may be created. A system for evaluating content includes a storage device configured to store data and a processor configured to analyze content for web spam using content-based identification techniques.",251,"['252', '351']"
US-8312021-B2,Generalized latent semantic analysis ,2005,"One embodiment of the present invention provides a system that builds an association tensor (such as a matrix) to facilitate document and word-level processing operations. During operation, the system uses terms from a collection of documents to build an association tensor, which contains values representing pair-wise similarities between terms in the collection of documents. During this process, if a given value in the association tensor is calculated based on an insufficient number of samples, the system determines a corresponding value from a reference document collection, and then substitutes the corresponding value for the given value in the association tensor. After the association tensor is obtained, a dimensionality reduction method is applied to compute a low-dimensional vector space representation for the vocabulary terms. Document vectors are computed as linear combinations of term vectors.",251,"['212', '252', '264']"
US-7617010-B2,Detecting instabilities in time series forecasting ,2005,"A predictive model analysis system comprises a receiver component that receives predictive samples created by way of forward sampling. An analysis component analyzes a plurality of the received predictive samples and automatically determines whether a predictive model is reliable at a time range associated with the plurality of predictive sample, wherein the determination is made based at least in part upon an estimated norm associated with a forward sampling operator.",212,"['251', '211']"
US-8140296-B2,Method and apparatus for generalized performance evaluation of equipment using achievable performance derived from statistics and real-time data ,2005,"A statistical performance evaluation system for a thermodynamic device and process uses the achievable performance derived from statistics and real-time data for the device or process to evaluate the current performance of the device or process, and to adjust the operations of the device or process accordingly, or provide feedback to an operator or other monitoring system for taking corrective actions to obtain performance approaching the optimum achievable performance. The achievable performance of the device or process is derived from data collected during operational periods when the best achievable performance is anticipated, such as after maintenance is performed, and supersedes the ideal or design performance specified by the manufacturer, which typically does not represent the actual operating conditions in the field, as the basis for evaluating the real-time performance of the device. The statistical performance evaluation system may set desired upper and lower limits for performance parameters, and compare desired limits to the actual performance parameter values to determine the readjustment to be made to the operation of the device or process.",214,"['251', '313']"
US-8825654-B2,Methods and apparatus for distributed community finding ,2005,"Methods and apparatus for a new approach to the problem of finding communities in complex networks relating to a social definition of communities and percolation are disclosed. Instead of partitioning the graph into separate subgraphs from top to bottom a local algorithm (communities of each vertex) allows overlapping of communities. The performance of an algorithm on synthetic, randomly-generated graphs and real-world networks is used to benchmark this method against others. An heuristic is provided to generate a list of communities for networks using a local community finding algorithm. Unlike diffusion based algorithms, The provided algorithm finds overlapping communities and provides a means to measure confidence in community structure. It features locality and low complexity for exploring the communities for a subset of network nodes, without the need for exploring the whole graph.",251,"['252', '212']"
US-7627539-B2,Learning apparatus and method ,2005,"A learning apparatus for building a network structure of a Bayesian network based on learning data. In the Bayesian network, a cause and effect relationship between plural nodes is represented by a directed graph. The learning apparatus includes storage means in which the learning data is stored and learning means for building the network structure based on the learning data. The learning means prepares an initial population of individuals constituted by individuals each having a genotype in which orders between the nodes and cause and effect relationship have been stipulated, repeatedly performs processing for crossovers and/or mutations on the initial population of individuals based on a genetic algorithm, calculates an evaluated value of each of the individuals based on the learning data, searches for an optimum one of the individuals, and takes a phenotype of the optimum individual as the network structure.",251,"['212', '252']"
US-9769354-B2,Systems and methods of processing scanned data ,2005,"An efficient method and system to enhance digital acquisition devices for analog data is presented. The enhancements offered by the method and system are available to the user in local as well as in remote deployments yielding efficiency gains for a large variety of business processes. The quality enhancements of the acquired digital data are achieved efficiently by employing virtual reacquisition. The method of virtual reacquisition renders unnecessary the physical reacquisition of the analog data in case the digital data obtained by the acquisition device are of insufficient quality. The method and system allows multiple users to access the same acquisition device for analog data. In some embodiments, one or more users can virtually reacquire data provided by multiple analog or digital sources. The acquired raw data can be processed by each user according to his personal preferences and/or requirements. The preferred processing settings and attributes are determined interactively in real time as well as non real time, automatically and a combination thereof.",251,"['252', '351']"
US-7831685-B2,Automatic detection of online commercial intention ,2005,"Features extracted from network browser pages and/or network search queries are leveraged to facilitate in detecting a user's browsing and/or searching intent. Machine learning classifiers constructed from these features automatically detect a user's online commercial intention (OCI). A user's intention can be commercial or non-commercial, with commercial intentions being informational or transactional. In one instance, an OCI ranking mechanism is employed with a search engine to facilitate in providing search results that are ranked according to a user's intention. This also provides a means to match purchasing advertisements with potential customers who are more than likely ready to make a purchase (transactional stage). Additionally, informational advertisements can be matched to users who are researching a potential purchase (informational stage).",251,"['243', '252']"
US-7823200-B2,Methods and systems for detecting and preventing the spread of malware on instant messaging (IM) networks by analyzing message traffic patterns ,2005,Methods and systems for reducing the spread of malware in communication between an instant message (IM) client and an IM server are described. An IM filter module (IM FM) is configured to examine incoming messages from an IM server to an IM client and outgoing messages from the IM client to the IM server. The IM filter module is further configured to analyze relationship among the incoming and outgoing messages and determine whether one or more messages contain malware based on the analysis of relationship among the incoming and outgoing messages.,252,"['251', '351']"
US-7720774-B2,Learning method and apparatus utilizing genetic algorithms ,2005,"A learning apparatus for building a network structure of a Bayesian network based on learning data. In the Bayesian network, a cause and effect relationship between plural nodes is represented by a directed graph. The learning apparatus includes a storage portion in which the learning data is stored and a learning portion for building the network structure based on the learning data. The learning portion prepares an initial population of individuals formed by individuals each having a genotype in which orders between the nodes and cause and effect relationship have been stipulated, repeatedly performs processing for crossovers and/or mutations on the initial population of individuals based on a genetic algorithm, calculates an evaluated value of each individual based on the learning data, searches for an optimum one of the individuals, and takes a phenotype of the optimum individual as the network structure.",251,"['212', '252']"
US-8468156-B2,Determining a geographic location relevant to a web page ,2005,"One embodiment of the present invention provides a system that facilitates searching through content which is accessible though web-based forms. During operation, the system receives a query containing keywords. Next, the system analyzes the query to create a structured query. The system then performs a lookup based on the structured query in a database containing entries describing the web-based forms. Next, the system ranks forms returned by the lookup, and uses the rankings and associated database entries to facilitate a search through content which is accessible through the forms.",251,"['252', '351']"
US-8908078-B2,"Network camera system and control method therefor in which, when a photo-taking condition changes, a user can readily recognize an area where the condition change is occurring ",2005,"A network camera system is provided that detects an occurrence of a condition change at a periphery of an image pickup apparatus, obtains a direction of the detected condition change, and notifies a user of the occurrence of the condition change and a direction of the condition change on a display of a terminal device.",251,"['252', '215']"
US-8990119-B2,Video games on demand with anti-piracy security ,2005,"Systems, methods, and computer-readable media are described for the automated payment, download over a network, installation on a set-top box, and play of console and online video games by user interaction with a controller-adapted set-top box. Security measures inhibit video game piracy.",251,"['252', '351']"
US-8647268-B2,Patient monitoring apparatus ,2005,A monitoring system for a person in a building includes a plurality of wireless bases positioned in the building a body mounted temperature sensor a body mounted heart signal sensor and a wearable device coupled to the temperature sensor and to the heart signal sensor and having a wireless transceiver adapted to communicate with the wireless bases and an accelerometer.,215,"['214', '251', '252']"
US-7472096-B2,Training a learning system with arbitrary cost functions ,2005,The subject disclosure pertains to systems and methods for training machine learning systems. Many cost functions are not smooth or differentiable and cannot easily be used during training of a machine learning system. The machine learning system can include a set of estimated gradients based at least in part upon the ranked or sorted results generated by the learning system. The estimated gradients can be selected to reflect the requirements of a cost function and utilized instead of the cost function to determine or modify the parameters of the learning system during training of the learning system.,251,"['212', '252']"
US-7693714-B2,System for generating a wideband signal from a narrowband signal using transmitted speaker-dependent data ,2005,An electronic communication system is set forth that includes the transmission of a narrowband speech signal corresponding to a narrowband version of speech utterances of a speaker as well as the transmission of speaker-dependent data. The speaker-dependent data may be used to correlate narrowband versions of the speech utterances of the speaker with corresponding wideband versions of the speech utterances of the speaker. Both the narrowband speech signal and the speaker-dependent data are received by a receiving party. A receiver at the receiving party uses the narrowband speech signal and the speaker-dependent data to generate a wideband speech signal corresponding to a wideband version of the speech utterances of the speaker.,215,"['251', '252']"
US-7861154-B2,Integration of annotations to dynamic data sets ,2005,"A data enhancement system that facilitates attaching annotations to dynamic data items and collections. The system employs the concepts of and item to associate an annotation to a dynamic collection and/or item prior to rendering (e.g., via a graphical user interface) such collection and/or item. A user interface can be provided to facilitate creation and attachment of the annotations (e.g., textual, graphical). A schema can facilitate associating appropriate annotations with a dynamic collection. A display system can be employed to render the annotations to a user.",251,"['252', '351', '133']"
US-7561640-B2,Method and apparatus for interative noise whitening with causal and anti-causal prediction filters ,2005,"A channel detector includes a belief propagation detector that is coupled to a channel and adapted to receive a channel output and to generate tentative bit decisions based in part on the channel output. The channel detector further includes a causal and anti-causal channel output module coupled to the belief propagation detector and adapted to generate causal and anti-causal channel outputs based on the tentative bit decisions. The channel detector also includes a noise prediction module coupled to the causal and anti-causal channel output module and adapted to predict noise samples based on a difference between the channel output and the causal and anti-causal channel outputs. Further, the channel detector includes a noise prediction module adapted to whiten the channel output with the predicted noise samples and to return the whitened channel output to the belief propagation detector to generate new tentative bit decisions.",215,"['251', '352']"
US-7878062-B2,Advanced ultrasonic interferometer and method of non-linear classification and identification of matter using same ,2005,"An ultrasonic interferometer for the characterization of the matter (solids, fluids & gases) in a medium is described, along with a method of using the same. The interferometer accurately determines the travel time of the multi-frequency ultrasonic signal in the matter that is being queried. By carefully selecting the design of the multi-frequency ultrasound signal, various properties of the material can be derived using a trainable classification system to classify or recognise the substance, or state of a process. The apparatus exploits the normally undesirable higher harmonics characteristics of the piezoceramic transducer to gain penetration through a spatial-frequency window that is not suitable for the higher frequency signals that are required to achieve the measurements.",215,"['214', '211']"
US-7564569-B2,Optical wheel evaluation ,2005,"A solution for optically evaluating a wheel along at least one circumference of the wheel is provided. Image data is obtained while the wheel moves along a path having a length of at least one circumference of the wheel. The path and/or wheel can be illuminated to enhance the resulting image data. One or more attributes of the wheel are measured based on the image data. The attributes can then be used to detect one or more defects in the wheel. In one embodiment, the wheel is a rail wheel, and a rail segment is illuminated. The rail can be specially configured to enhance a contrast between the rail and the rail wheel and/or to provide a consistent path for the rail wheel to travel.",214,"['215', '251', '311']"
US-9177248-B2,Knowledge representation systems and methods incorporating customization ,2005,"Techniques for analyzing and synthesizing complex knowledge representations (KRs) may utilize an atomic knowledge representation model including an elemental data structure and knowledge processing rules that are machine-readable. The elemental data structure may include a universal kernel and customized modules, which may represent knowledge that is generally applicable to a population and knowledge that is specifically applicable to individual data consumers, respectively. A method of constructing an elemental data structure may include analyzing first information to identify a first elemental component associated with a data consumer, and adding the first elemental component to a customized module corresponding to the data consumer. The method may also include analyzing second information to identify a second elemental component associated with a population, and adding the second elemental component to the universal kernel.",251,"['252', '351']"
US-8059890-B2,Method for implementing n-dimensional object recognition using dynamic adaptive recognition layers ,2005,"In a method and a system for the implementation of multi-layered network object recognition in multi-dimensional space, the structure of a neural recognition network is dynamically generated and adapted to recognize objects. The layers of the network are capable of recognizing key features of the input data by using evaluation rules to establish a hierarchical structure that is independent of data position and orientation, and can adapt varying data densities, geometrical scaling, and faulty or missing data. Adjacent layers of the hierarchy are mutually reinforcing to facilitate the convergence of a solution. Information flow is both bottom-up and top-down during the recognition process providing feedback from higher hierarchical layers to lower layers to cascade the results of higher-level recognition decisions to elements in lower layers.",251,"['212', '252']"
US-7958552-B2,System to establish trust between policy systems and users ,2005,"A system and method are provided to establish trust between a user and a policy system that generates recommended actions in accordance with specified policies. Trust is introduced into the policy-based system by assigning a value to each execution of each policy with respect to the policy-based system, called the instantaneous trust index. The instantaneous trust indices for each one of the policies, for the each execution of a given policy or for both are combined into the overall trust index for a given policy or for a given policy-based system. The recommended actions are processed in accordance with the level or trust associated with a given policy as expressed by the trust indices. Manual user input is provided to monitor or change the recommended actions. In addition, reinforcement learning algorithms are used to further enhance the level of trust between the user and the policy-based system.",251,"['212', '252', '133']"
US-7971450-B2,Deep-freezer with neural network ,2005,"Deep-freezing apparatus for foodstuffs comprising a deep-freezing compartment, signal display means, sensor means adapted to detect the temperature inside the foodstuffs stored in said deep-freezing compartment, processing means for the signals generated by said sensor means, wherein the apparatus further comprises a neural network adapted to receive the signals issued by a temperature sensor situated inside the foodstuff being deep-frozen and by an information on the time elapsed from the beginning of the deep-freezing process, and further adapted to provide a signal representative of the residual time needed to reach a pre-set (deep-freezing) temperature, as well as processing means adapted to receive the signal output by said neural network and provide in response an information representative of the predicted time needed for a pre-determined temperature to be reached on said first temperature sensor.",215,"['251', '214', '311']"
